event_id,origin_id,stage,parent_origin_id,time,lat,lon,depth,mag,magnitude_type,rms,gap,n_picks,erh,erz,method
eslv2026rh3w6rwo,ohdd2026oo5x6syq,hypodd,ohyp2026vxx7oc2x,2025-08-26T19:12:03.399999Z,14.082087,-89.839364,5.989,1.1911,MLc,0.092,140,6,0.0239,0.0294,
eslv2026dfmuyhoz,ohdd20265hpunu4a,hypodd,ohyp20262xg7jf5t,2025-08-26T19:25:24.940000Z,14.044636,-89.808447,4.474,1.5832,MLc,0.18,133,7,0.0296,0.0363,
eslv2026yfrbr5n5,ohdd2026tcns75kk,hypodd,ohyp2026pyypuebl,2025-08-26T19:30:27.280000Z,14.153439,-89.810238,0.479,0.9803,MLc,0.051,285,7,0.0665,0.118,
eslv2026x6cqo6dl,ohdd2026lzpdmktu,hypodd,ohyp20267ykb5gv5,2025-08-26T19:35:04.799999Z,14.048277,-89.826457,7.04,1.556,MLc,0.122,152,6,0.0259,0.0321,
eslv2026t6xzi6bv,ohdd20264ropjmm2,hypodd,ohyp2026gvoldgdm,2025-08-26T19:52:01.919999Z,14.043798,-89.807113,3.834,1.1228,MLc,0.125,133,6,0.0277,0.0313,
eslv20263ilbdrhh,ohdd2026d7zntkbs,hypodd,ohyp2026kgeddoci,2025-08-26T20:03:48.799999Z,14.047234,-89.822738,9.15,1.9167,MLc,0.328,139,14,0.0225,0.0362,
eslv2026kxcantkb,ohdd2026bow7z2d3,hypodd,ohyp2026wnqgjz7n,2025-08-26T20:14:03.759999Z,14.006697,-89.888143,2.83,0.8009,MLc,0.125,224,7,0.0224,0.0259,
eslv2026dux7uqll,ohdd2026rdhndtzb,hypodd,ohyp2026rp5wrln2,2025-08-26T20:24:45.159999Z,14.082929,-89.841992,6.582,1.2005,MLc,0.112,153,7,0.0241,0.0252,
eslv2026vnbywwqh,ohdd2026vpvpcprn,hypodd,ohyp2026ilnsecgb,2025-08-26T21:34:10.160000Z,14.044376,-89.807796,4.584,1.4929,MLc,0.144,129,9,0.0272,0.0259,
eslv20262fgj3lec,ohdd20266puuq2xa,hypodd,ohyp2026me7avoww,2025-08-27T07:44:06.990000Z,13.876499,-89.755705,4.67,0.4668,MLc,0.13,154,7,0.0264,0.028,
eslv2026osiyuwlu,ohdd2026imu6lw5b,hypodd,ohyp2026jty6eeya,2025-08-27T12:58:56.219999Z,14.017015,-89.790177,5.711,1.8871,MLc,0.33,165,14,0.04,0.0914,
eslv20267gqh2xxv,ohdd2026dm73uvuk,hypodd,ohyp2026oqwl5pfm,2025-08-27T16:13:01.500000Z,14.049087,-89.825806,6.734,1.1345,MLc,0.183,165,6,0.0336,0.031,
eslv2026actnzs4v,ohdd2026syppcfqv,hypodd,ohyp202637pcjdfj,2025-08-27T20:36:46.799999Z,14.050086,-89.829053,6.616,1.4952,MLc,0.136,152,6,0.0302,0.0378,
eslv20262s5tkf2k,ohdd2026gbinx77w,hypodd,ohyp2026qtxckl6z,2025-08-27T21:27:07.400000Z,14.046575,-89.814543,7.191,1.7573,MLc,0.115,132,12,0.0243,0.0297,
eslv2026tbatytnc,ohdd2026uz2bg5kx,hypodd,ohyp2026e43k6c3l,2025-08-28T04:24:00.500000Z,14.086827,-89.837459,6.917,1.7153,MLc,0.144,191,17,0.0241,0.03,
eslv2026nivedo5x,ohdd2026jksdatqw,hypodd,ohyp2026rxclrxfx,2025-08-28T09:09:58.899999Z,13.916499,-89.739437,5.873,0.8994,MLc,0.146,200,6,0.0468,0.0392,
eslv2026vswswgq4,ohdd2026cvvr3sqx,hypodd,ohyp20263rfotfw6,2025-08-28T10:05:34.399999Z,13.992334,-89.873478,3.94,1.2919,MLc,0.043,240,7,0.0195,0.0286,
eslv2026kwmla2d2,ohdd2026khmx2hna,hypodd,ohyp20267bkbs7na,2025-08-28T19:12:15.160000Z,14.042775,-89.824447,6.426,1.3032,MLc,0.134,164,6,0.0276,0.0264,
eslv2026baw5b4rw,ohdd2026scplnjsk,hypodd,ohyp2026psd4v7tx,2025-08-28T22:07:04.339999Z,14.105762,-89.862508,6.597,1.6203,MLc,0.184,277,6,0.0336,0.0228,
eslv2026ijdrpvp3,ohdd2026ze2kfd7m,hypodd,ohyp2026ckjrykhy,2025-08-28T23:06:50.280000Z,14.065428,-89.902856,5.254,1.7029,MLc,0.123,259,7,0.0308,0.0293,
eslv2026frkdb74e,ohdd2026fsg6qsfe,hypodd,ohyp2026323f6noi,2025-08-29T03:51:55.810000Z,14.056302,-89.82841,5.092,1.4528,MLc,0.152,152,9,0.0271,0.041,
eslv2026sh3jglhx,ohdd2026w35uue6j,hypodd,ohyp2026rkdprqtt,2025-08-29T05:43:18.539999Z,14.003353,-89.829696,9.324,0.9308,MLc,0.17,180,6,0.0147,0.0171,
eslv2026opg322yd,ohdd2026vbye3u7v,hypodd,ohyp2026f6mxoa6f,2025-08-29T06:00:38.380000Z,13.940202,-89.786108,7.768,1.3599,MLc,0.301,150,14,0.0822,0.1065,
eslv2026u4xmq2am,ohdd2026wzmjgo3q,hypodd,ohyp2026dxv64jfn,2025-08-29T07:26:55.450000Z,14.012407,-89.789022,8.363,1.5413,MLc,0.143,154,16,0.0217,0.0183,
eslv2026ppwkkpq7,ohdd2026eiowm7nn,hypodd,ohyp2026vozyqrd7,2025-08-29T08:18:50.969999Z,14.080724,-89.825269,8.241,1.4502,MLc,0.145,171,12,0.0308,0.0353,
eslv2026c4c6f3xv,ohdd2026jbm6qyhu,hypodd,ohyp202652m6eb2e,2025-08-29T11:52:15.480000Z,14.05641,-89.829142,4.382,1.1606,MLc,0.187,159,7,0.0388,0.0268,
eslv2026ypnmxtnj,ohdd20267cbfip6u,hypodd,ohyp2026a5xhywuu,2025-08-30T02:30:45.719999Z,14.03958,-89.833944,1.996,0.3541,MLc,0.018,231,6,0.0665,0.0983,
eslv2026ugvc3y3g,ohdd2026ktqb77q7,hypodd,ohyp2026x5kzidzt,2025-08-30T04:24:20.329999Z,14.054199,-89.817847,8.756,1.045,MLc,0.158,128,9,0.0283,0.0312,
eslv2026vuiigz5h,ohdd2026mscroopl,hypodd,ohyp2026m6nqt6sl,2025-08-30T06:39:27.519999Z,13.834379,-89.774772,3.977,0.0938,MLc,0.357,212,7,0.0705,0.0788,
eslv2026ntlzp7os,ohdd20263z3zqok6,hypodd,ohyp2026jlgpjduk,2025-08-30T07:49:52.960000Z,14.080874,-89.829663,5.86,1.2226,MLc,0.289,140,7,0.0264,0.0384,
eslv2026rb7g7kdb,ohdd20265qwmzgu4,hypodd,ohyp2026jtfqcm6j,2025-08-30T11:57:15.609999Z,14.045156,-89.807218,4.556,1.905,MLc,0.15,138,9,0.0326,0.0331,
eslv202643janscu,ohdd2026nft2lmqc,hypodd,ohyp2026c227pkl5,2025-08-30T11:59:48.340000Z,14.044644,-89.807048,4.442,1.4938,MLc,0.086,139,7,0.0282,0.0297,
eslv20266ihmjxuo,ohdd202627kpzsso,hypodd,ohyp2026qdxb7od4,2025-08-30T12:00:34.539999Z,14.044906,-89.807324,4.73,1.9165,MLc,0.107,137,11,0.0237,0.0346,
eslv20263cvxwe5v,ohdd2026adzpefx2,hypodd,ohyp2026vov6eoym,2025-08-30T12:38:22.129999Z,14.0813,-89.82452,8.287,0.8006,MLc,0.077,169,6,0.0266,0.0249,
eslv2026phfcooi5,ohdd2026vc44shln,hypodd,ohyp2026jgbmyqfp,2025-08-31T04:37:46.060000Z,14.041012,-89.827743,8.358,0.664,MLc,0.365,168,6,0.0483,0.0357,
eslv2026f7blqobb,ohdd2026cobn56rc,hypodd,ohyp2026bavpjb3m,2025-08-31T07:20:15.320000Z,14.044816,-89.807031,4.46,1.5636,MLc,0.137,177,13,0.0315,0.033,
eslv2026jglqxpod,ohdd2026jqtyjkdg,hypodd,ohyp2026bngaomuy,2025-08-31T07:52:04.940000Z,14.010421,-89.794198,8.641,0.1755,MLc,0.238,156,6,0.0169,0.0209,
eslv2026ihaqvdsc,ohdd20262upw54mj,hypodd,ohyp2026rqv4md3c,2025-08-31T10:16:41.340000Z,14.104654,-89.857422,6.686,1.3129,MLc,0.119,232,7,0.03,0.0281,
eslv20264cg7os4u,ohdd2026mpqqxzh3,hypodd,ohyp2026jqm4jce4,2025-08-31T11:23:15.890000Z,14.113447,-89.879272,10.853,1.2585,MLc,0.101,191,6,0.0532,0.044,
eslv20262nq7cl7t,ohdd2026kv3ql3sw,hypodd,ohyp2026ms53zn4q,2025-08-31T11:28:31.780000Z,14.05012,-89.82771,6.615,1.3154,MLc,0.131,153,7,0.0214,0.0245,
eslv2026fl4ac5xy,ohdd2026cbazmhaa,hypodd,ohyp2026yoee3osu,2025-08-31T11:48:03.720000Z,14.037371,-89.861898,3.915,0.2971,MLc,0.181,218,6,0.171,0.0833,
eslv2026vnm2yomh,ohdd2026dheni2yo,hypodd,ohyp2026xetkphoa,2025-08-31T12:12:26.019999Z,14.060086,-89.818864,3.426,0.228,MLc,0.019,220,7,0.0781,0.0908,
eslv2026fsrkedxt,ohdd2026qrpz4hdc,hypodd,ohyp2026t47vd2is,2025-08-31T12:35:30.890000Z,13.997659,-89.888623,4.783,1.1563,MLc,0.079,236,7,0.0253,0.0244,
eslv2026nroqnjxc,ohdd20262izr43lz,hypodd,ohyp2026em3iaewv,2025-08-31T20:12:19.039999Z,14.102445,-89.884587,6.18,1.9536,MLc,0.176,296,10,0.035,0.0353,
eslv2026oxuaf6xv,ohdd20267otwftom,hypodd,ohyp2026o2rbukdq,2025-08-31T20:14:37.219999Z,14.102305,-89.885522,5.931,1.8699,MLc,0.215,299,12,0.0364,0.0377,
eslv2026l3y5g7ay,ohdd2026isqlcclx,hypodd,ohyp20267tjk6mvj,2025-08-31T20:16:37.759999Z,14.107926,-89.879826,5.581,1.5467,MLc,0.145,298,7,0.0367,0.0425,
eslv2026x6udfhnr,ohdd2026nnjggdzx,hypodd,ohyp2026bh4daalr,2025-08-31T20:19:43.840000Z,14.101935,-89.879492,5.063,2.1605,MLc,0.179,296,14,0.0282,0.0375,
eslv2026qfqtwpdd,ohdd2026ok72ccsr,hypodd,ohyp2026z55yklca,2025-08-31T21:26:03.759999Z,13.990417,-89.767025,4.71,1.9369,MLc,0.181,121,15,0.0214,0.0242,
eslv20267bfxh77f,ohdd2026e3wzbukk,hypodd,ohyp2026bqnup6vo,2025-09-01T02:49:50.630000Z,14.044342,-89.807747,4.487,1.5924,MLc,0.119,140,14,0.03,0.0312,
eslv2026yw5shicg,ohdd2026tqksxzlq,hypodd,ohyp2026tzhhapkr,2025-09-01T07:05:11.869999Z,14.043424,-89.821688,8.086,0.9974,MLc,0.153,167,8,0.032,0.0289,
eslv2026iuvndebr,ohdd2026xverjex5,hypodd,ohyp2026dvr6rwl3,2025-09-01T07:29:08.490000Z,14.046154,-89.814119,6.934,1.3456,MLc,0.131,138,11,0.0283,0.0228,
eslv2026stnxn63b,ohdd2026dmp6kezs,hypodd,ohyp2026jtqdscnv,2025-09-01T07:35:10.400000Z,14.049215,-89.807943,5.249,1.1826,MLc,0.13,129,10,0.0292,0.0406,
eslv2026edvvhauv,ohdd2026ms3ps2ll,hypodd,ohyp20263y5viot3,2025-09-01T08:01:58.020000Z,14.042789,-89.828158,7.503,0.9137,MLc,0.121,161,8,0.0275,0.0207,
eslv20265bbc2rtw,ohdd2026ke6cdyb6,hypodd,ohyp2026c5whqjpc,2025-09-01T08:02:57.270000Z,14.054338,-89.819979,7.983,1.2978,MLc,0.316,146,12,0.0349,0.037,
eslv2026joixn6pw,ohdd2026m7o4v4t5,hypodd,ohyp2026dpsszyb3,2025-09-01T13:49:23.579999Z,14.078041,-89.82522,8.485,1.9404,MLc,0.166,161,10,0.0251,0.028,
eslv2026wc2yi6sd,ohdd2026jfle723k,hypodd,ohyp2026ukkr467l,2025-09-01T14:06:20.899999Z,14.080948,-89.888249,6.444,1.4959,MLc,0.14,236,6,0.0317,0.0273,
eslv20265x7nhv3c,ohdd2026x4cnyzeg,hypodd,ohyp20263iumhuov,2025-09-01T14:46:00.940000Z,14.078412,-89.821322,7.229,1.3131,MLc,0.108,155,7,0.0311,0.0315,
eslv2026hjkialo5,ohdd2026ju55cs54,hypodd,ohyp2026ty3iddnf,2025-09-01T19:46:12.519999Z,14.051538,-89.824341,4.65,1.4924,MLc,0.108,145,7,0.0232,0.0273,
eslv20266lwxoyej,ohdd2026lryqei6y,hypodd,ohyp2026cxkztoac,2025-09-01T20:39:44.679999Z,14.062755,-89.826506,5.288,1.4225,MLc,0.15,137,11,0.0212,0.0347,
eslv2026uxs4kua4,ohdd2026ghwlrw5v,hypodd,ohyp2026dqganarn,2025-09-01T22:22:38.119999Z,14.057647,-89.825334,3.931,1.1645,MLc,0.2,180,6,0.0296,0.0271,
eslv2026rak6tmr5,ohdd2026uqhaykpn,hypodd,ohyp20265ee56f7n,2025-09-01T23:36:08.199999Z,14.044779,-89.806453,3.197,0.9301,MLc,0.2,135,7,0.0306,0.0392,
eslv2026fkmiffys,ohdd2026s5osxike,hypodd,ohyp2026h72cvofv,2025-09-02T00:04:37.880000Z,13.872971,-89.814111,7.375,0.6007,MLc,0.186,252,6,0.0398,0.0556,
eslv20263kuihlve,ohdd2026aelwv6ut,hypodd,ohyp2026a5dtpn3j,2025-09-02T00:47:58.390000Z,14.045889,-89.811759,6.136,2.3917,MLc,0.14,135,10,0.0259,0.0326,
eslv2026iteadkd5,ohdd2026qcxof2lc,hypodd,ohyp2026wagkwev4,2025-09-02T01:13:01.030000Z,14.05253,-89.818473,4.314,1.2389,MLc,0.111,139,8,0.0339,0.0423,
eslv2026uw5zzxgf,ohdd2026cpns6ejj,hypodd,ohyp2026ap7ydrq2,2025-09-02T01:26:48.969999Z,13.984056,-89.769051,4.653,1.6741,MLc,0.168,117,12,0.0268,0.0279,
eslv2026kljoscin,ohdd2026vuf6enig,hypodd,ohyp2026b5alwafh,2025-09-02T03:11:33.820000Z,14.109078,-89.889608,6.118,1.6536,MLc,0.207,285,10,0.0438,0.0443,
eslv2026w3ycvven,ohdd2026c46h2m4u,hypodd,ohyp20267wi45no2,2025-09-02T03:34:52.369999Z,14.100863,-89.876619,5.247,2.0628,MLc,0.234,296,13,0.0311,0.0479,
eslv202673siec25,ohdd2026nmpwkcnq,hypodd,ohyp2026f5jed3bd,2025-09-02T04:15:34.179999Z,14.101155,-89.879915,6.054,1.6466,MLc,0.191,288,12,0.0319,0.0364,
eslv2026m3bb7o7h,ohdd2026z23lvhec,hypodd,ohyp202666cya54i,2025-09-02T06:21:15.279999Z,14.036922,-89.821151,4.785,1.0364,MLc,0.129,159,6,0.0174,0.0276,
eslv2026jdaqfoog,ohdd2026e4bt3wzc,hypodd,ohyp2026t5fduwka,2025-09-02T06:50:42.729999Z,14.046327,-89.813127,6.172,1.713,MLc,0.127,125,15,0.0267,0.036,
eslv2026rd7kq3zs,ohdd20262wbrzwnv,hypodd,ohyp2026kqdf6uih,2025-09-02T10:04:09.759999Z,13.952601,-89.841423,7.974,1.1354,MLc,0.233,206,8,0.0483,0.0487,
eslv2026eick5ycf,ohdd2026uy3f7p4k,hypodd,ohyp2026wpg2kqdx,2025-09-02T10:19:09.480000Z,14.044238,-89.808659,4.868,1.2678,MLc,0.125,174,9,0.0278,0.0181,
eslv2026npt66l5j,ohdd2026mqosfw3z,hypodd,ohyp2026wxwcuymb,2025-09-02T11:31:10.519999Z,14.045763,-89.812288,5.958,1.2541,MLc,0.137,134,6,0.0261,0.032,
eslv2026klez4kdc,ohdd2026cvfyl75l,hypodd,ohyp2026a6nd5pqm,2025-09-02T11:59:31.070000Z,14.041292,-89.824601,6.023,1.747,MLc,0.152,150,14,0.0245,0.0271,
eslv2026yc52fddk,ohdd2026abkbl4ji,hypodd,ohyp2026s5izv2cn,2025-09-03T02:32:26.469999Z,14.043675,-89.823242,5.911,1.8472,MLc,0.163,156,8,0.0218,0.0259,
eslv2026l7z2jepx,ohdd2026hbd6wxyq,hypodd,ohyp2026nj754kxr,2025-09-03T02:57:38.130000Z,14.11639,-89.873022,5.842,1.4671,MLc,0.22,279,6,0.0423,0.0337,
eslv2026iw2hfm6l,ohdd2026ehjebpox,hypodd,ohyp2026qnfmu6el,2025-09-03T06:32:25.250000Z,14.035591,-89.822249,4.353,1.2078,MLc,0.137,160,9,0.0307,0.0434,
eslv2026v54tagk6,ohdd2026mgvnnnp2,hypodd,ohyp2026yk6lefuw,2025-09-03T16:54:36.259999Z,14.062301,-89.832316,6.789,0.9656,MLc,0.189,140,6,0.0363,0.041,
eslv2026vag7gutp,ohdd2026ob5m2afb,hypodd,ohyp2026qhlmeugp,2025-09-03T19:22:23.920000Z,14.057041,-89.822119,4.812,2.0044,MLc,0.185,142,11,0.0293,0.0258,
eslv2026hzecoak7,ohdd2026lvdizeq3,hypodd,ohyp2026ftvvmyli,2025-09-04T00:05:28.890000Z,14.056141,-89.829427,10.389,1.4589,MLc,0.111,147,8,0.0263,0.0372,
eslv2026x7yger46,ohdd2026bjg76nmg,hypodd,ohyp2026oqzj5r6a,2025-09-04T02:50:00.830000Z,14.010748,-89.789478,11.435,1.3467,MLc,0.239,152,9,0.0284,0.0184,
eslv2026elf34oxn,ohdd2026dcf4cmxe,hypodd,ohyp2026ur5xxcl7,2025-09-04T02:51:00.870000Z,14.012158,-89.789079,7.937,1.8715,MLc,0.177,147,14,0.0111,0.0241,
eslv20264rkh75tq,ohdd2026wgxz2kxy,hypodd,ohyp20266mmazkhy,2025-09-04T03:37:26.620000Z,14.083399,-89.835091,6.769,1.1732,MLc,0.094,152,6,0.019,0.0287,
eslv2026xcc5wjgi,ohdd2026duartzns,hypodd,ohyp2026c2w2ha4h,2025-09-04T04:13:28.870000Z,14.079934,-89.834261,6.873,0.9646,MLc,0.135,152,6,0.0318,0.0305,
eslv2026aggeygvi,ohdd2026jgsx7qcs,hypodd,ohyp20265ksulg42,2025-09-04T11:15:39.729999Z,14.043468,-89.806519,4.101,1.5647,MLc,0.121,135,11,0.0278,0.0347,
eslv2026wfatqy47,ohdd2026zy6rjfvd,hypodd,ohyp2026yqweauoz,2025-09-05T04:22:50.950000Z,14.08325,-89.841756,5.949,1.5937,MLc,0.128,142,9,0.0321,0.0357,
eslv2026yg2xcl4c,ohdd2026uvaamwje,hypodd,ohyp2026ixwthcsd,2025-09-05T04:28:15.490000Z,14.083416,-89.843514,6.279,1.6757,MLc,0.172,142,10,0.0309,0.0337,
eslv2026l6fbkw5h,ohdd2026y37dgkgh,hypodd,ohyp2026lknmeaip,2025-09-05T16:05:20.539999Z,13.844781,-89.775643,9.036,0.5556,MLc,0.212,199,7,0.039,0.0364,
eslv2026l77ighr7,ohdd20264gzrepmf,hypodd,ohyp2026ltelntds,2025-09-05T16:33:05.110000Z,13.833859,-89.770492,7.616,1.0774,MLc,0.257,187,8,0.0318,0.0321,
eslv20266mdhx2ip,ohdd2026qf6d3aft,hypodd,ohyp2026soknbchu,2025-09-05T19:02:34.560000Z,14.082537,-89.835628,6.566,1.662,MLc,0.098,156,7,0.0228,0.0327,
eslv2026slakedva,ohdd2026go5322bj,hypodd,ohyp2026ceig62mh,2025-09-05T20:29:47.679999Z,14.098719,-89.853434,5.648,1.6783,MLc,0.202,236,7,0.0308,0.0343,
eslv2026hqwf7azg,ohdd2026l45kzogb,hypodd,ohyp2026a5oizbwn,2025-09-06T06:16:00.320000Z,14.053603,-89.819548,4.788,0.2181,MLc,0.171,192,6,0.0525,0.0467,
eslv2026qamt4yxt,ohdd2026pq6k3gs7,hypodd,ohyp2026v66gsmvd,2025-09-06T08:52:39.609999Z,14.027906,-89.909139,6.646,0.4837,MLc,0.187,232,6,0.0226,0.025,
eslv2026rvdoarxv,ohdd2026q24bemnm,hypodd,ohyp2026i5lyhnhf,2025-09-06T10:06:00.300000Z,14.054879,-89.815837,4.881,1.6808,MLc,0.291,152,10,0.0401,0.0344,
eslv2026bqpnl47y,ohdd2026v7ecgyee,hypodd,ohyp2026noeu2brn,2025-09-06T10:07:56.719999Z,14.042967,-89.824211,7.37,1.6605,MLc,0.145,155,9,0.03,0.0298,
eslv20265azws4qn,ohdd2026s2r7sysn,hypodd,ohyp2026pl4t346h,2025-09-06T16:22:38.429999Z,14.054568,-89.82002,9.21,1.5768,MLc,0.203,129,11,0.0288,0.0343,
eslv2026zedq5ato,ohdd202632v3rldg,hypodd,ohyp2026s6orpuys,2025-09-07T00:53:17.170000Z,14.047863,-89.826847,4.867,1.8358,MLc,0.152,163,12,0.0313,0.0275,
eslv2026ycr7h6vb,ohdd2026bmbgqc5p,hypodd,ohyp20267vmpowyu,2025-09-07T01:29:56.929999Z,14.069471,-89.781022,4.106,0.4944,MLc,0.159,145,7,0.0346,0.0292,
eslv20263zozkgby,ohdd2026u2qb6hpt,hypodd,ohyp2026725v4tqq,2025-09-07T02:25:00.280000Z,14.046443,-89.83444,9.86,1.0014,MLc,0.176,194,6,0.0332,0.0246,
eslv2026a5ic7zay,ohdd20262jmuqkgf,hypodd,ohyp2026urh5etjs,2025-09-07T10:53:28.620000Z,14.046577,-89.825985,8.118,1.7781,MLc,0.191,176,16,0.0293,0.0318,
eslv2026jztzxap6,ohdd2026lkmaacdg,hypodd,ohyp20266rcw4hm5,2025-09-07T15:03:06.269999Z,14.046786,-89.815649,6.544,1.7927,MLc,0.179,165,9,0.0272,0.0294,
eslv2026duhgl3t4,ohdd2026z5sqqb6f,hypodd,ohyp2026w43duqby,2025-09-07T15:04:00.500000Z,14.046127,-89.812215,6.144,1.7015,MLc,0.112,137,7,0.0263,0.0306,
eslv20262q662zdq,ohdd2026aazqmxdw,hypodd,ohyp2026ddkpll2a,2025-09-07T15:15:58.490000Z,14.047116,-89.81853,7.797,1.5592,MLc,0.147,134,6,0.0255,0.0273,
eslv20267kehclem,ohdd2026hgv7lr6d,hypodd,ohyp2026hq7l2tli,2025-09-07T18:11:07.480000Z,14.047392,-89.815828,7.124,2.598,MLc,0.134,127,15,0.0249,0.0317,
eslv202673wgauau,ohdd20264czmq5th,hypodd,ohyp2026cgu4wmhx,2025-09-07T18:13:48.200000Z,14.046213,-89.814852,6.945,0.4891,MLc,0.155,128,6,0.0268,0.0313,
eslv2026mmai5h6b,ohdd2026sggnvbxo,hypodd,ohyp2026527a272i,2025-09-07T18:14:05.080000Z,14.053546,-89.82203,10.607,1.3092,MLc,0.135,134,7,0.0388,0.0476,
eslv2026e4vp5m67,ohdd202637ih5oqg,hypodd,ohyp2026iycsk2fa,2025-09-07T18:35:46.539999Z,14.030939,-89.831901,7.428,1.8305,MLc,0.125,236,8,0.0257,0.0325,
eslv202664jcmuvk,ohdd2026gb2zen3g,hypodd,ohyp2026kwl7zf6a,2025-09-07T19:14:50.899999Z,14.044069,-89.808398,4.41,1.2186,MLc,0.088,133,6,0.0299,0.0313,
eslv2026wkai6bzs,ohdd2026a7ftamsr,hypodd,ohyp2026ll3v7bys,2025-09-07T19:37:12.859999Z,14.045069,-89.809652,4.732,1.8441,MLc,0.15,130,14,0.0269,0.0196,
eslv20264wy62ya2,ohdd20267hhkfmil,hypodd,ohyp2026ak5yfpuz,2025-09-07T19:53:01.439999Z,14.045423,-89.817008,7.63,1.5904,MLc,0.133,179,6,0.0261,0.0259,
eslv20263je7uuez,ohdd2026dyphe7q4,hypodd,ohyp2026m2rnpodl,2025-09-07T20:04:19.079999Z,14.043988,-89.807943,4.25,1.2232,MLc,0.094,131,7,0.0271,0.0336,
eslv2026p6y4wosm,ohdd2026kozj5w72,hypodd,ohyp2026cmuvkwkl,2025-09-07T23:24:17.079999Z,14.05355,-89.82334,8.961,2.7637,MLc,0.216,135,16,0.0249,0.0295,
eslv2026rksdopnj,ohdd2026be6wsbmk,hypodd,ohyp2026kzsfldnl,2025-09-08T00:56:02.399999Z,13.830576,-89.772721,5.063,1.4274,MLc,0.248,207,9,0.0294,0.0287,
eslv2026b3n5q2ek,ohdd202667y37fu3,hypodd,ohyp2026vum5aqky,2025-09-08T01:41:16.679999Z,14.054112,-89.820589,8.806,2.1734,MLc,0.23,138,16,0.0233,0.0317,
eslv20263t6rtu5p,ohdd2026l5anp7se,hypodd,ohyp2026zu5qxgue,2025-09-08T05:09:11.380000Z,14.048352,-89.81617,7.285,2.134,MLc,0.144,127,16,0.0252,0.0278,
eslv2026wxcvgksv,ohdd2026funhd5dc,hypodd,ohyp2026uniilgsl,2025-09-08T05:11:59.259999Z,14.065759,-89.808521,4.393,1.3586,MLc,0.142,141,8,0.027,0.0259,
eslv2026kjhp5dln,ohdd2026qain3a4u,hypodd,ohyp2026e3epbvhx,2025-09-08T06:06:58.750000Z,14.049208,-89.823201,8.379,0.8131,MLc,0.275,148,6,0.0334,0.0277,
eslv2026n6qi2knk,ohdd2026yacg7yjw,hypodd,ohyp2026jrqrp3k3,2025-09-08T06:52:41.950000Z,14.047214,-89.812679,6.697,1.7241,MLc,0.135,129,15,0.0272,0.0248,
eslv2026gnh6jfcx,ohdd2026r5hknjbb,hypodd,ohyp2026iee32aa7,2025-09-08T06:59:21.929999Z,14.042225,-89.81569,6.504,1.1751,MLc,0.162,166,10,0.0402,0.0446,
eslv20266mcjgjbo,ohdd20267zat7esl,hypodd,ohyp2026ruev5qxz,2025-09-08T07:58:47.840000Z,14.037934,-89.830396,8.567,1.1356,MLc,0.154,171,7,0.0453,0.0304,
eslv2026xngbgmfl,ohdd2026qmesyb5m,hypodd,ohyp2026uu5jx77n,2025-09-08T09:35:07.290000Z,14.105686,-89.860229,6.898,1.5497,MLc,0.177,253,6,0.0322,0.0231,
eslv2026myrrqowk,ohdd2026sxawt7gq,hypodd,ohyp2026y67ga22v,2025-09-08T09:38:15.859999Z,14.04748,-89.817562,8.438,1.8236,MLc,0.137,138,11,0.0242,0.0327,
eslv20264ufalxgj,ohdd2026ytgvx4vt,hypodd,ohyp20262ea7ig3k,2025-09-08T11:06:50.950000Z,14.046874,-89.81307,6.884,1.7569,MLc,0.137,129,10,0.0266,0.0234,
eslv2026inhi5mlm,ohdd2026fmf5mtk7,hypodd,ohyp2026a5ifw7cu,2025-09-08T11:36:16.559999Z,14.104009,-89.858789,6.424,1.7339,MLc,0.152,279,6,0.0319,0.0242,
eslv2026ngym5ihw,ohdd202645hnbphu,hypodd,ohyp2026clhiw54v,2025-09-08T13:44:03.379999Z,14.103226,-89.859261,6.873,1.2205,MLc,0.123,246,6,0.0303,0.0247,
eslv20263hscx3r3,ohdd2026peqo4kip,hypodd,ohyp20264kthevsc,2025-09-09T01:05:57.119999Z,14.071862,-89.865251,4.828,1.1182,MLc,0.242,220,6,0.0343,0.0309,
eslv2026t4qtd3er,ohdd2026exufrt2d,hypodd,ohyp2026e2yaxxcd,2025-09-09T02:13:32.539999Z,14.045896,-89.817643,7.639,1.5351,MLc,0.151,137,7,0.0248,0.028,
eslv2026mvd2ce3r,ohdd2026gwtv2mxa,hypodd,ohyp2026km2qlfnu,2025-09-09T05:45:56.670000Z,14.10523,-89.85673,6.519,1.5976,MLc,0.267,238,9,0.0383,0.0354,
eslv20262bnj6pzm,ohdd2026up3qiyte,hypodd,ohyp2026qunw6ext,2025-09-09T06:28:45.780000Z,14.054017,-89.820166,8.969,1.6885,MLc,0.151,140,16,0.0236,0.029,
eslv2026v7wcp4gt,ohdd2026ydycicnt,hypodd,ohyp2026kokruxvj,2025-09-09T06:32:56.820000Z,14.044861,-89.815112,6.918,0.8818,MLc,0.123,164,10,0.0303,0.0248,
eslv2026elemyk3w,ohdd2026455fnij2,hypodd,ohyp202664rixvt5,2025-09-09T06:36:21.809999Z,14.048956,-89.813265,7.862,1.1309,MLc,0.119,170,6,0.0244,0.0281,
